Codigo,Descricao,NotaFiscal,DataVenda,Quantidade,LinhaProduto,ClienteGrupo,Cliente,CentroCusto,EstoqueMinimo,DataUltimaCompra,DataUltimaVenda
164,"ANEL O-RING 30 X 4,5",14985,29/01/19,15,1,1095,301,21320,0,13/03/19,06/06/19
194,ANEL DE TRAVA,14981,29/01/19,1,1,1027,28,21320,0,23/04/19,06/01/20
1,ANEL SINCRONIZADOR D140,14992,30/01/19,2,1,1013,232,21320,25,21/01/20,21/01/20
2,ANEL SINCRONIZADOR D155,14991,30/01/19,2,1,1095,301,21320,20,21/01/20,22/01/20
2,ANEL SINCRONIZADOR D155,14992,30/01/19,2,1,1013,232,21320,20,21/01/20,22/01/20
3,CONE SINCRONIZADOR DA TRANSMISSAO,14992,30/01/19,2,1,1013,232,21320,20,21/01/20,21/01/20
4,CONE SINCRONIZADOR DA TRANSMISSAO,14992,30/01/19,2,1,1013,232,21320,19,21/01/20,15/01/20
12,CJ TRILHO DE MUDANCAS 3 E 4 MARCHA,14991,30/01/19,1,1,1095,301,21320,9,21/01/20,21/01/20
14,CONE SINCRONIZADOR DA TRANSMISSAO,14992,30/01/19,2,1,1013,232,21320,8,21/01/20,15/01/20
30,JG. PCS.ELEMENTO FILTRO DE OLEO LUBRIF.,14991,30/01/19,3,1,1095,301,21320,22,05/11/19,25/11/19
90,LU SENSOR DE GIROS,14991,30/01/19,1,1,1095,301,21320,0,03/12/18,06/09/19
132,BUJAO ROSQUEADO - ACO,14992,30/01/19,6,2,1013,232,21320,1,14/10/19,04/10/19
1,ANEL SINCRONIZADOR D140,15002,31/01/19,2,1,1013,233,21320,25,21/01/20,21/01/20
2,ANEL SINCRONIZADOR D155,15002,31/01/19,2,1,1013,233,21320,20,21/01/20,22/01/20
4,CONE SINCRONIZADOR DA TRANSMISSAO,15002,31/01/19,2,1,1013,233,21320,19,21/01/20,15/01/20
8,CJ ELEMENTO DO FILTRO,15003,31/01/19,4,1,1095,301,21320,12,07/01/20,20/01/20
10,LUVA DESLIZANTE 3./4.GANG,15002,31/01/19,1,1,1013,233,21320,5,21/01/20,21/01/20
15,ANEL SINCRONIZADOR / 3 MARCHA,15002,31/01/19,2,1,1013,233,21320,4,07/01/20,21/01/20
26,TUBO DE LIGACAO,15003,31/01/19,2,1,1095,301,21320,0,13/05/19,22/07/19
28,ROLAMENTO DE ESFERAS COM RANHURAS,15003,31/01/19,2,1,1095,301,21320,10,21/01/20,22/01/20
29,JG. DE PCS DO ELEMENTO DO FILTRO DE OLEO,15003,31/01/19,1,1,1095,301,21320,6,21/11/19,23/12/19
39,TENSOR DE CORREIA,14998,31/01/19,1,1,1261,300,21320,0,22/10/19,17/01/20
42,VALVULA TERMOSTATICA,15003,31/01/19,4,1,1095,301,21320,10,07/01/20,27/12/19
52,MANGUEIRA FLEXIV.TEFLON EXTRUADO.FIO-ACO,15003,31/01/19,2,1,1095,301,21320,5,21/01/20,22/01/20
64,MANGUEIRA  50X62X300 (N271),15003,31/01/19,6,1,1095,301,21320,2,21/01/20,13/01/20
78,JUNTA DE VEDACAO BORRACHA,14998,31/01/19,10,1,1261,300,21320,4,19/08/19,10/12/19
79,LUVA CORREDICA ACO CAIXA MUDANCA - CAMIN,15002,31/01/19,1,1,1013,233,21320,3,10/01/20,07/01/20
84,MEDIDOR DE NIVEL DE OLEO ELETRICO,14998,31/01/19,1,1,1261,300,21320,2,22/10/19,22/10/19
93,TANQUE DE COMPENSACAO,15006,31/01/19,2,2,1055,72,21320,4,26/12/19,11/12/19
146,LU MANGUEIRA PRE-FORMADA,15003,31/01/19,2,1,1095,301,21320,0,09/12/19,03/12/19
186,MANGUEIRA,14998,31/01/19,5,1,1261,300,21320,2,21/01/20,10/01/20
189,JUNTA DE BORRACHA,15003,31/01/19,4,1,1095,301,21320,5,28/11/19,27/09/19
7,JG. DE PECAS DO ELEMNTO FILTRO DE OLEO,15014,01/02/19,4,1,1047,258,21410,13,22/10/19,20/01/20
8,CJ ELEMENTO DO FILTRO,15014,01/02/19,3,1,1047,258,21410,12,07/01/20,20/01/20
9,TAMPA,15014,01/02/19,1,1,1047,258,21410,15,21/01/20,21/01/20
12,CJ TRILHO DE MUDANCAS 3 E 4 MARCHA,15014,01/02/19,1,1,1047,258,21410,9,21/01/20,21/01/20
16,ANEL SINCRONIZADOR,15014,01/02/19,1,1,1047,258,21410,2,21/01/20,21/01/20
17,CJ GUIA DE MUDANCAS 1./.2 MARCHA,15014,01/02/19,1,1,1047,258,21410,6,10/01/20,15/01/20
18,TAMPA DA CARCACA DO TERMOSTATO,15012,01/02/19,1,1,1264,304,21320,6,21/01/20,22/01/20
20,JG DE PASTILHAS DE FREIO,15007,01/02/19,20,6,1261,300,21320,0,21/12/18,15/05/19
22,MOLA DE ACO,15014,01/02/19,9,1,1047,258,21410,18,10/01/20,21/01/20
23,BICO INJETOR DE OLEO,15012,01/02/19,4,1,1264,304,21320,12,11/11/19,06/12/19
28,ROLAMENTO DE ESFERAS COM RANHURAS,15014,01/02/19,1,1,1047,258,21410,10,21/01/20,22/01/20
34,MANGUEIRA DE BORRACHA,15011,01/02/19,4,1,1027,251,21320,3,21/01/20,21/01/20
52,MANGUEIRA FLEXIV.TEFLON EXTRUADO.FIO-ACO,15011,01/02/19,3,1,1027,251,21320,5,21/01/20,22/01/20
71,TRAVA DE ACO,15009,01/02/19,4,1,1261,300,21320,20,06/09/19,15/01/20
100,ELEMENTO DO FILTRO DE COMBUSTIVEL,15014,01/02/19,2,1,1047,258,21410,2,25/03/19,15/10/19
117,LU ROLO INVERSOR,15009,01/02/19,2,1,1261,300,21320,3,07/11/19,09/10/19
130,TERMINAL ESFER.ACOPLAM.ARTIC.ACELERADOR,15011,01/02/19,2,1,1027,251,21320,2,13/01/20,10/01/20
140,ROLAMENTO,15014,01/02/19,1,1,1047,258,21410,2,12/11/19,29/11/19
141,RETENTOR DE VEDACAO RADIAL,15014,01/02/19,1,1,1047,258,21410,2,15/01/20,15/01/20
160,JOGO DE PECAS ELEMENTO FILTRO DE OLEO,15009,01/02/19,1,2,1261,300,21320,0,02/03/19,29/10/19
184,ANEL O 60X4,15014,01/02/19,1,1,1047,258,21410,4,05/02/19,06/06/19
188,PARAFUSO CAB.SEXT.MBN 10105-M10X80-10.9,15014,01/02/19,2,1,1047,258,21410,7,06/08/19,13/11/19
1,ANEL SINCRONIZADOR D140,15024,04/02/19,10,1,1027,251,21320,25,21/01/20,21/01/20
2,ANEL SINCRONIZADOR D155,15024,04/02/19,3,1,1027,251,21320,20,21/01/20,22/01/20
3,CONE SINCRONIZADOR DA TRANSMISSAO,15024,04/02/19,14,1,1027,251,21320,20,21/01/20,21/01/20
4,CONE SINCRONIZADOR DA TRANSMISSAO,15024,04/02/19,3,1,1027,251,21320,19,21/01/20,15/01/20
6,ANEL INTERNO,15024,04/02/19,6,1,1027,251,21320,12,21/01/20,10/01/20
9,TAMPA,15024,04/02/19,9,1,1027,251,21320,15,21/01/20,21/01/20
11,LU PINO DE ARRASTE,15017,04/02/19,4,1,1027,28,21320,20,21/01/20,20/01/20
11,LU PINO DE ARRASTE,15024,04/02/19,21,1,1027,251,21320,20,21/01/20,20/01/20
13,LU BOMBA DO OLEO,15017,04/02/19,1,1,1027,28,21320,4,07/01/20,20/01/20
14,CONE SINCRONIZADOR DA TRANSMISSAO,15024,04/02/19,2,1,1027,251,21320,8,21/01/20,15/01/20
21,ARRUELA DISTANCIADORA,15024,04/02/19,4,1,1027,251,21320,3,10/01/20,21/01/20
22,MOLA DE ACO,15024,04/02/19,27,1,1027,251,21320,18,10/01/20,21/01/20
27,SENSOR DE PRESSAO DO OLEO,15019,04/02/19,4,1,1027,28,21320,2,05/11/19,15/01/20
40,TUBO DE PRESSAO,15017,04/02/19,2,1,1027,28,21320,4,11/11/19,06/11/19
50,LU RADIADOR DE OLEO,15017,04/02/19,1,1,1027,28,21320,2,21/01/20,15/01/20
57,LU VALVULA DE RETENCAO,15017,04/02/19,2,1,1027,28,21320,7,21/01/20,17/01/20
58,JOGO DE CASQUILHO DO VIRABREQUIM,15017,04/02/19,10,1,1027,28,21320,7,07/01/20,26/12/19
77,SENSOR DE TEMPERATURA,15019,04/02/19,3,1,1027,28,21320,4,07/01/20,27/12/19
88,CJ CANTON. FIXACAO,15017,04/02/19,2,1,1027,28,21320,1,21/01/20,13/01/20
99,CONE SINCRONIZADOR,15024,04/02/19,3,1,1027,251,21320,4,10/01/20,10/01/20
110,ANEL DE IMPULSAO,15024,04/02/19,2,1,1027,251,21320,1,07/01/20,23/12/19
118,ANEL-O,15017,04/02/19,10,1,1027,28,21320,10,21/01/20,09/01/20
183,INDICADOR DE ROTACOES,15019,04/02/19,6,1,1027,28,21320,0,05/11/19,16/01/20
189,JUNTA DE BORRACHA,15024,04/02/19,6,1,1027,251,21320,5,28/11/19,27/09/19
30,JG. PCS.ELEMENTO FILTRO DE OLEO LUBRIF.,15025,05/02/19,5,1,1261,300,21320,22,05/11/19,25/11/19
40,TUBO DE PRESSAO,15033,05/02/19,1,1,1146,171,21320,4,11/11/19,06/11/19
56,ELEMENTO PRINCIPAL FILTRO AR,15025,05/02/19,5,1,1261,300,21320,3,16/12/19,16/01/20
108,TUBULACAO DE COMBUSTIVEL,15033,05/02/19,1,1,1146,171,21320,1,22/10/19,21/01/20
113,ELEMENTO FILTRANTE SEG.DO FILTRO AR,15025,05/02/19,5,1,1261,300,21320,3,16/12/19,15/01/20
133,CINTA DE FIXACAO DO TANQUE COMBUSTIVEL,15034,05/02/19,2,1,1027,251,21320,2,16/12/19,11/12/19
1,ANEL SINCRONIZADOR D140,15040,06/02/19,4,1,1013,233,21320,25,21/01/20,21/01/20
2,ANEL SINCRONIZADOR D155,15040,06/02/19,4,1,1013,233,21320,20,21/01/20,22/01/20
4,CONE SINCRONIZADOR DA TRANSMISSAO,15040,06/02/19,4,1,1013,233,21320,19,21/01/20,15/01/20
8,CJ ELEMENTO DO FILTRO,15036,06/02/19,2,1,1095,301,21320,12,07/01/20,20/01/20
10,LUVA DESLIZANTE 3./4.GANG,15040,06/02/19,2,1,1013,233,21320,5,21/01/20,21/01/20
15,ANEL SINCRONIZADOR / 3 MARCHA,15040,06/02/19,2,1,1013,233,21320,4,07/01/20,21/01/20
16,ANEL SINCRONIZADOR,15040,06/02/19,2,1,1013,233,21320,2,21/01/20,21/01/20
26,TUBO DE LIGACAO,15036,06/02/19,2,1,1095,301,21320,0,13/05/19,22/07/19
29,JG. DE PCS DO ELEMENTO DO FILTRO DE OLEO,15036,06/02/19,1,1,1095,301,21320,6,21/11/19,23/12/19
32,ANEL DE MEDICAO,15039,06/02/19,3,1,1261,300,21320,7,05/11/19,09/01/20
33,ANEL SINCRONIZADOR 2.MARCHA,15040,06/02/19,1,1,1013,233,21320,3,10/01/20,07/01/20
39,TENSOR DE CORREIA,15038,06/02/19,2,1,1261,300,21320,0,22/10/19,17/01/20
41,LUVA DESLIZANTE 1./2.MARCHA,15040,06/02/19,2,1,1013,233,21320,2,10/01/20,07/01/20
79,LUVA CORREDICA ACO CAIXA MUDANCA - CAMIN,15040,06/02/19,2,1,1013,233,21320,3,10/01/20,07/01/20
96,MOLA DE FOLE,15039,06/02/19,3,1,1261,300,21320,3,03/10/19,09/01/20
97,LU ABRACADEIRA 70-79,15039,06/02/19,10,1,1261,300,21320,6,09/12/19,09/01/20
125,CJ.SENSOR BASTAO TANQUE DE COMPENSACAO,15038,06/02/19,4,1,1261,300,21320,4,27/11/19,22/11/19
195,ENGRENAGEM HELICOIDAL 2.MARCHA,15040,06/02/19,1,1,1013,233,21320,0,05/06/19,20/12/19
5,ELEMENTO FILTRO COMBUST. RACOR,15042,07/02/19,10,1,1247,283,21320,38,10/01/20,17/01/20
8,CJ ELEMENTO DO FILTRO,15042,07/02/19,10,1,1247,283,21320,12,07/01/20,20/01/20
18,TAMPA DA CARCACA DO TERMOSTATO,15046,07/02/19,10,1,1027,251,21320,6,21/01/20,22/01/20
23,BICO INJETOR DE OLEO,15046,07/02/19,12,1,1027,251,21320,12,11/11/19,06/12/19
43,LU MOLA DE TRACAO,15046,07/02/19,8,1,1027,251,21320,8,21/01/20,15/01/20
44,JG. CASQUILHO DA BIELA - STD,15046,07/02/19,3,1,1027,251,21320,2,13/12/19,07/01/20
45,JUNTA METALICA DA BOMBA DAGUA,15048,07/02/19,1,2,1223,256,21410,0,17/01/20,10/01/20
46,ELEMENTO FILTRANTE,15043,07/02/19,1,1,1095,301,21320,3,05/11/19,25/09/19
48,LU FECHO DO ENCHIMENTO,15046,07/02/19,8,1,1027,251,21320,5,14/10/19,20/01/20
48,LU FECHO DO ENCHIMENTO,15048,07/02/19,1,1,1223,256,21410,5,14/10/19,20/01/20
49,JOGO DE PCS CASQUILHO STD,15046,07/02/19,20,1,1027,251,21320,10,20/12/19,17/12/19
50,LU RADIADOR DE OLEO,15046,07/02/19,1,1,1027,251,21320,2,21/01/20,15/01/20
60,ELEMENTO DO FILTRO DE OLEO,15043,07/02/19,2,2,1095,301,21320,0,28/08/19,10/01/20
60,ELEMENTO DO FILTRO DE OLEO,15048,07/02/19,14,2,1223,256,21410,0,28/08/19,10/01/20
62,DISCO DE ENCOSTO,15046,07/02/19,4,1,1027,251,21320,0,07/01/20,03/01/20
70,BUCHA DA BARRA DA SUSPENSAO,15048,07/02/19,10,2,1223,256,21410,0,30/08/19,09/12/19
73,ANEL DENTADO,15043,07/02/19,2,1,1095,301,21320,0,12/04/19,08/04/19
75,KIT PISTAO E ANEIS DO MOTOR OM924LA - E3,15046,07/02/19,2,1,1027,251,21320,1,07/01/20,26/12/19
80,TENSOR DA CORREIA,15048,07/02/19,5,2,1223,256,21410,4,21/01/20,15/01/20
86,TAMPA DO CABECOTE,15046,07/02/19,1,1,1027,251,21320,1,19/11/19,11/11/19
89,CJ TUBULACAO DE COMBUSTIVEL,15048,07/02/19,1,2,1223,256,21410,4,26/12/19,10/01/20
93,TANQUE DE COMPENSACAO,15048,07/02/19,2,2,1223,256,21410,4,26/12/19,11/12/19
101,ESTICADOR DA CORRENTE DO MOTOR,15048,07/02/19,3,2,1223,256,21410,6,21/01/20,15/01/20
116,BOCAL DE ESCOAMENTO DE AGUA,15048,07/02/19,3,2,1223,256,21410,4,21/01/20,20/01/20
120,MANGUEIRA MOLDADA,15046,07/02/19,2,1,1027,251,21320,3,05/11/19,16/10/19
128,BUCHA DO EIXO DO CAMBIO,15046,07/02/19,3,1,1027,251,21320,2,07/11/19,21/01/20
129,CJ TUBULACAO DE COMBUSTIVEL,15048,07/02/19,1,2,1223,256,21410,3,26/12/19,18/12/19
130,TERMINAL ESFER.ACOPLAM.ARTIC.ACELERADOR,15046,07/02/19,3,1,1027,251,21320,2,13/01/20,10/01/20
131,SENSOR DE DESGASTE DA PASTILHA DE FREIO,15048,07/02/19,6,2,1223,256,21410,20,21/01/20,17/01/20
133,CINTA DE FIXACAO DO TANQUE COMBUSTIVEL,15046,07/02/19,4,1,1027,251,21320,2,16/12/19,11/12/19
142,CJ FILTRO DE COMBUSTIVEL COMPLETO,15048,07/02/19,1,2,1223,256,21410,5,12/11/19,08/11/19
143,SENSOR DE DESGASTE DO FREIO,15048,07/02/19,12,2,1223,256,21410,26,26/12/19,17/01/20
160,JOGO DE PECAS ELEMENTO FILTRO DE OLEO,15048,07/02/19,1,2,1223,256,21410,0,02/03/19,29/10/19
164,"ANEL O-RING 30 X 4,5",15043,07/02/19,55,1,1095,301,21320,0,13/03/19,06/06/19
165,BOMBA DAGUA,15048,07/02/19,1,2,1223,256,21410,0,19/11/19,10/01/20
178,COXIM DE BORRACHA TRASEIRO DO MOTOR,15048,07/02/19,3,2,1223,256,21410,0,20/12/19,17/12/19
180,CORREIA TRAPEZOIDAL ALETADA,15048,07/02/19,1,2,1223,256,21410,1,28/08/19,10/01/20
181,JG DE PASTILHAS DE FREIO,15048,07/02/19,7,6,1223,256,21410,14,20/12/19,17/01/20
1,ANEL SINCRONIZADOR D140,15050,08/02/19,2,1,1013,233,21320,25,21/01/20,21/01/20
2,ANEL SINCRONIZADOR D155,15050,08/02/19,2,1,1013,233,21320,20,21/01/20,22/01/20
3,CONE SINCRONIZADOR DA TRANSMISSAO,15050,08/02/19,4,1,1013,233,21320,20,21/01/20,21/01/20
4,CONE SINCRONIZADOR DA TRANSMISSAO,15050,08/02/19,2,1,1013,233,21320,19,21/01/20,15/01/20
10,LUVA DESLIZANTE 3./4.GANG,15050,08/02/19,3,1,1013,233,21320,5,21/01/20,21/01/20
15,ANEL SINCRONIZADOR / 3 MARCHA,15050,08/02/19,2,1,1013,233,21320,4,07/01/20,21/01/20
16,ANEL SINCRONIZADOR,15050,08/02/19,2,1,1013,233,21320,2,21/01/20,21/01/20
19,MANGUEIRA,15049,08/02/19,4,1,1146,171,21320,3,21/01/20,08/01/20
19,MANGUEIRA,15052,08/02/19,1,1,1267,307,21320,3,21/01/20,08/01/20
32,ANEL DE MEDICAO,15051,08/02/19,1,1,1261,300,21320,7,05/11/19,09/01/20
37,VALVULA DE DESCARGA,15052,08/02/19,1,1,1267,307,21320,4,28/08/19,01/10/19
39,TENSOR DE CORREIA,15051,08/02/19,2,1,1261,300,21320,0,22/10/19,17/01/20
41,LUVA DESLIZANTE 1./2.MARCHA,15050,08/02/19,1,1,1013,233,21320,2,10/01/20,07/01/20
57,LU VALVULA DE RETENCAO,15052,08/02/19,3,1,1267,307,21320,7,21/01/20,17/01/20
61,ABRACADEIRA,15052,08/02/19,2,1,1267,307,21320,3,21/01/20,22/01/20
73,ANEL DENTADO,15051,08/02/19,1,1,1261,300,21320,0,12/04/19,08/04/19
79,LUVA CORREDICA ACO CAIXA MUDANCA - CAMIN,15050,08/02/19,1,1,1013,233,21320,3,10/01/20,07/01/20
84,MEDIDOR DE NIVEL DE OLEO ELETRICO,15051,08/02/19,2,1,1261,300,21320,2,22/10/19,22/10/19
94,SUPORTE INFERIOR-VALVULA NIVELADORA DIR,15051,08/02/19,1,1,1261,300,21320,1,21/01/20,21/01/20
98,ELEMENTO FILTRANTE DA BOMBA DO ARLA,15052,08/02/19,1,1,1267,307,21320,3,07/01/20,20/12/19
134,ABRACADEIRA,15052,08/02/19,2,1,1267,307,21320,1,21/01/20,16/01/20
154,ANEL VEDACAO DIN 7603-A 20X26-CU CU/SN12,15052,08/02/19,50,1,1267,307,21320,29,05/11/19,20/01/20
3,CONE SINCRONIZADOR DA TRANSMISSAO,15059,11/02/19,1,1,1116,138,21320,20,21/01/20,21/01/20
5,ELEMENTO FILTRO COMBUST. RACOR,15059,11/02/19,4,1,1116,138,21320,38,10/01/20,17/01/20
5,ELEMENTO FILTRO COMBUST. RACOR,15069,11/02/19,14,1,1247,283,21320,38,10/01/20,17/01/20
8,CJ ELEMENTO DO FILTRO,15069,11/02/19,5,1,1247,283,21320,12,07/01/20,20/01/20
13,LU BOMBA DO OLEO,15067,11/02/19,2,1,1095,301,21320,4,07/01/20,20/01/20
20,JG DE PASTILHAS DE FREIO,15060,11/02/19,20,6,1261,300,21320,0,21/12/18,15/05/19
28,ROLAMENTO DE ESFERAS COM RANHURAS,15070,11/02/19,4,1,1013,233,21320,10,21/01/20,22/01/20
37,VALVULA DE DESCARGA,15071,11/02/19,1,1,1095,116,21320,4,28/08/19,01/10/19
39,TENSOR DE CORREIA,15066,11/02/19,3,1,1261,300,21320,0,22/10/19,17/01/20
42,VALVULA TERMOSTATICA,15070,11/02/19,3,1,1013,233,21320,10,07/01/20,27/12/19
61,ABRACADEIRA,15059,11/02/19,1,1,1116,138,21320,3,21/01/20,22/01/20
85,LU FILTRO DE COMBUSTIVEL RACOR,15071,11/02/19,1,1,1095,116,21320,2,05/11/19,16/01/20
134,ABRACADEIRA,15064,11/02/19,2,1,1027,251,21320,1,21/01/20,16/01/20
151,PARAF CAB SEXT M8X 60 10.9,15070,11/02/19,16,1,1013,233,21320,50,11/11/19,09/12/19
166,SUPORTE DO ESCAPE NO CAMBIO,15064,11/02/19,2,1,1027,251,21320,2,05/11/19,15/01/20
170,PARAF SEXT. M10X45 10.9,15059,11/02/19,13,1,1116,138,21320,6,26/08/19,10/01/20
170,PARAF SEXT. M10X45 10.9,15070,11/02/19,20,1,1013,233,21320,6,26/08/19,10/01/20
174,ZB SUPORTE DO ESCAPE,15064,11/02/19,2,1,1027,251,21320,2,07/11/19,22/01/20
197,ANEL RETENTOR,15059,11/02/19,1,1,1116,138,21320,1,17/05/19,27/12/19
1,ANEL SINCRONIZADOR D140,15084,12/02/19,2,1,1264,304,21320,25,21/01/20,21/01/20
2,ANEL SINCRONIZADOR D155,15084,12/02/19,2,1,1264,304,21320,20,21/01/20,22/01/20
3,CONE SINCRONIZADOR DA TRANSMISSAO,15084,12/02/19,2,1,1264,304,21320,20,21/01/20,21/01/20
6,ANEL INTERNO,15084,12/02/19,1,1,1264,304,21320,12,21/01/20,10/01/20
8,CJ ELEMENTO DO FILTRO,15087,12/02/19,6,1,1095,301,21320,12,07/01/20,20/01/20
18,TAMPA DA CARCACA DO TERMOSTATO,15083,12/02/19,1,1,1264,304,21320,6,21/01/20,22/01/20
21,ARRUELA DISTANCIADORA,15084,12/02/19,1,1,1264,304,21320,3,10/01/20,21/01/20
28,ROLAMENTO DE ESFERAS COM RANHURAS,15087,12/02/19,2,1,1095,301,21320,10,21/01/20,22/01/20
29,JG. DE PCS DO ELEMENTO DO FILTRO DE OLEO,15087,12/02/19,2,1,1095,301,21320,6,21/11/19,23/12/19
31,ROLAMENTO DE ROLETES,15084,12/02/19,1,1,1264,304,21320,0,05/06/19,07/06/19
42,VALVULA TERMOSTATICA,15087,12/02/19,3,1,1095,301,21320,10,07/01/20,27/12/19
52,MANGUEIRA FLEXIV.TEFLON EXTRUADO.FIO-ACO,15079,12/02/19,4,1,1027,251,21320,5,21/01/20,22/01/20
189,JUNTA DE BORRACHA,15087,12/02/19,5,1,1095,301,21320,5,28/11/19,27/09/19
1,ANEL SINCRONIZADOR D140,15101,13/02/19,20,1,1064,83,21320,25,21/01/20,21/01/20
2,ANEL SINCRONIZADOR D155,15101,13/02/19,20,1,1064,83,21320,20,21/01/20,22/01/20
5,ELEMENTO FILTRO COMBUST. RACOR,15096,13/02/19,16,1,1247,283,21320,38,10/01/20,17/01/20
8,CJ ELEMENTO DO FILTRO,15096,13/02/19,25,1,1247,283,21320,12,07/01/20,20/01/20
17,CJ GUIA DE MUDANCAS 1./.2 MARCHA,15100,13/02/19,1,1,1144,169,21320,6,10/01/20,15/01/20
24,ANEL DE VEDACAO DA TUBULACAO DE AR,15092,13/02/19,4,1,1027,251,21320,10,07/01/20,13/01/20
38,PLACAS DE ENCOSTO P/FOLES SUSPENSAO A AR,15099,13/02/19,10,1,1261,300,21320,11,21/01/20,21/01/20
59,TAMPA RADIADOR,15099,13/02/19,10,1,1261,300,21320,8,21/01/20,09/01/20
70,BUCHA DA BARRA DA SUSPENSAO,15093,13/02/19,2,2,1099,120,22330,0,30/08/19,09/12/19
78,JUNTA DE VEDACAO BORRACHA,15099,13/02/19,20,1,1261,300,21320,4,19/08/19,10/12/19
89,CJ TUBULACAO DE COMBUSTIVEL,15091,13/02/19,1,2,1055,72,21320,4,26/12/19,10/01/20
95,VEDACAO,15099,13/02/19,20,1,1261,300,21320,4,05/11/19,21/10/19
137,JUNTA DE VEDACAO DA CARCACA BOMBA DAGUA,15099,13/02/19,20,1,1261,300,21320,6,24/09/19,25/09/19
143,SENSOR DE DESGASTE DO FREIO,15093,13/02/19,2,2,1099,120,22330,26,26/12/19,17/01/20
181,JG DE PASTILHAS DE FREIO,15093,13/02/19,1,6,1099,120,22330,14,20/12/19,17/01/20
1,ANEL SINCRONIZADOR D140,15103,14/02/19,2,1,1013,232,21320,25,21/01/20,21/01/20
1,ANEL SINCRONIZADOR D140,15106,14/02/19,2,1,1027,28,21320,25,21/01/20,21/01/20
2,ANEL SINCRONIZADOR D155,15103,14/02/19,2,1,1013,232,21320,20,21/01/20,22/01/20
2,ANEL SINCRONIZADOR D155,15106,14/02/19,2,1,1027,28,21320,20,21/01/20,22/01/20
2,ANEL SINCRONIZADOR D155,15108,14/02/19,1,1,1064,83,21320,20,21/01/20,22/01/20
3,CONE SINCRONIZADOR DA TRANSMISSAO,15103,14/02/19,2,1,1013,232,21320,20,21/01/20,21/01/20
3,CONE SINCRONIZADOR DA TRANSMISSAO,15106,14/02/19,2,1,1027,28,21320,20,21/01/20,21/01/20
4,CONE SINCRONIZADOR DA TRANSMISSAO,15103,14/02/19,2,1,1013,232,21320,19,21/01/20,15/01/20
4,CONE SINCRONIZADOR DA TRANSMISSAO,15106,14/02/19,2,1,1027,28,21320,19,21/01/20,15/01/20
9,TAMPA,15106,14/02/19,2,1,1027,28,21320,15,21/01/20,21/01/20
11,LU PINO DE ARRASTE,15106,14/02/19,4,1,1027,28,21320,20,21/01/20,20/01/20
14,CONE SINCRONIZADOR DA TRANSMISSAO,15103,14/02/19,2,1,1013,232,21320,8,21/01/20,15/01/20
14,CONE SINCRONIZADOR DA TRANSMISSAO,15106,14/02/19,2,1,1027,28,21320,8,21/01/20,15/01/20
22,MOLA DE ACO,15106,14/02/19,9,1,1027,28,21320,18,10/01/20,21/01/20
33,ANEL SINCRONIZADOR 2.MARCHA,15103,14/02/19,1,1,1013,232,21320,3,10/01/20,07/01/20
91,CJ. BARRA DE ACIONAMENTO 232 MM,15107,14/02/19,4,1,1262,302,21320,1,13/01/20,09/01/20
110,ANEL DE IMPULSAO,15106,14/02/19,1,1,1027,28,21320,1,07/01/20,23/12/19
125,CJ.SENSOR BASTAO TANQUE DE COMPENSACAO,15107,14/02/19,1,1,1262,302,21320,4,27/11/19,22/11/19
128,BUCHA DO EIXO DO CAMBIO,15106,14/02/19,2,1,1027,28,21320,2,07/11/19,21/01/20
135,ROLAMENTO DE AGULHAS,15106,14/02/19,1,1,1027,28,21320,2,06/12/19,15/01/20
1,ANEL SINCRONIZADOR D140,15118,15/02/19,2,1,1264,304,21320,25,21/01/20,21/01/20
1,ANEL SINCRONIZADOR D140,15120,15/02/19,2,1,1264,304,21320,25,21/01/20,21/01/20
2,ANEL SINCRONIZADOR D155,15118,15/02/19,2,1,1264,304,21320,20,21/01/20,22/01/20
2,ANEL SINCRONIZADOR D155,15120,15/02/19,2,1,1264,304,21320,20,21/01/20,22/01/20
3,CONE SINCRONIZADOR DA TRANSMISSAO,15120,15/02/19,2,1,1264,304,21320,20,21/01/20,21/01/20
4,CONE SINCRONIZADOR DA TRANSMISSAO,15118,15/02/19,2,1,1264,304,21320,19,21/01/20,15/01/20
4,CONE SINCRONIZADOR DA TRANSMISSAO,15120,15/02/19,2,1,1264,304,21320,19,21/01/20,15/01/20
5,ELEMENTO FILTRO COMBUST. RACOR,15117,15/02/19,2,1,1095,301,21320,38,10/01/20,17/01/20
6,ANEL INTERNO,15118,15/02/19,1,1,1264,304,21320,12,21/01/20,10/01/20
6,ANEL INTERNO,15120,15/02/19,1,1,1264,304,21320,12,21/01/20,10/01/20
7,JG. DE PECAS DO ELEMNTO FILTRO DE OLEO,15110,15/02/19,1,1,1194,221,22330,13,22/10/19,20/01/20
8,CJ ELEMENTO DO FILTRO,15109,15/02/19,1,1,1194,221,21330,12,07/01/20,20/01/20
8,CJ ELEMENTO DO FILTRO,15110,15/02/19,1,1,1194,221,22330,12,07/01/20,20/01/20
8,CJ ELEMENTO DO FILTRO,15117,15/02/19,2,1,1095,301,21320,12,07/01/20,20/01/20
11,LU PINO DE ARRASTE,15120,15/02/19,4,1,1264,304,21320,20,21/01/20,20/01/20
14,CONE SINCRONIZADOR DA TRANSMISSAO,15120,15/02/19,2,1,1264,304,21320,8,21/01/20,15/01/20
