Codigo,Descricao,NotaFiscal,DataVenda,WeekVenda,Quantidade,LinhaProduto,ClienteGrupo,Cliente,CentroCusto
2,ANEL SINCRONIZADOR D155,13861,2018-07-17,2018w29,2,1,1264,304,21320
2,ANEL SINCRONIZADOR D155,13871,2018-07-20,2018w29,2,1,1264,304,21320
2,ANEL SINCRONIZADOR D155,13872,2018-07-20,2018w29,4,1,1027,028,21320
2,ANEL SINCRONIZADOR D155,13876,2018-07-23,2018w30,2,1,1013,233,21320
2,ANEL SINCRONIZADOR D155,13882,2018-07-24,2018w30,4,1,1013,233,21320
2,ANEL SINCRONIZADOR D155,13909,2018-07-26,2018w30,2,1,1264,304,21320
2,ANEL SINCRONIZADOR D155,13913,2018-07-26,2018w30,2,1,1264,304,21320
2,ANEL SINCRONIZADOR D155,13915,2018-07-27,2018w30,2,1,1264,304,21320
2,ANEL SINCRONIZADOR D155,13916,2018-07-27,2018w30,2,1,1027,028,21320
2,ANEL SINCRONIZADOR D155,13933,2018-08-01,2018w31,4,1,1013,233,21320
2,ANEL SINCRONIZADOR D155,13950,2018-08-06,2018w32,2,1,1027,095,21320
2,ANEL SINCRONIZADOR D155,13951,2018-08-06,2018w32,2,1,1027,095,21320
2,ANEL SINCRONIZADOR D155,13967,2018-08-08,2018w32,2,1,1264,304,21320
2,ANEL SINCRONIZADOR D155,13968,2018-08-08,2018w32,1,1,1146,171,21320
2,ANEL SINCRONIZADOR D155,13973,2018-08-09,2018w32,2,1,1027,028,21320
2,ANEL SINCRONIZADOR D155,13981,2018-08-09,2018w32,1,1,1146,171,21320
2,ANEL SINCRONIZADOR D155,13992,2018-08-13,2018w33,2,1,1144,169,21320
2,ANEL SINCRONIZADOR D155,13996,2018-08-14,2018w33,4,1,1264,304,21320
2,ANEL SINCRONIZADOR D155,13997,2018-08-14,2018w33,2,1,1095,301,21320
2,ANEL SINCRONIZADOR D155,14012,2018-08-16,2018w33,2,1,1013,233,21320
2,ANEL SINCRONIZADOR D155,14029,2018-08-20,2018w34,2,1,1264,304,21320
2,ANEL SINCRONIZADOR D155,14099,2018-08-31,2018w35,2,1,1264,304,21320
2,ANEL SINCRONIZADOR D155,14111,2018-09-03,2018w36,2,1,1013,233,21320
2,ANEL SINCRONIZADOR D155,14114,2018-09-04,2018w36,2,1,1095,301,21320
2,ANEL SINCRONIZADOR D155,14136,2018-09-10,2018w37,2,1,1027,028,21320
2,ANEL SINCRONIZADOR D155,14165,2018-09-13,2018w37,2,1,1264,304,21320
2,ANEL SINCRONIZADOR D155,14175,2018-09-14,2018w37,4,1,1144,169,21320
2,ANEL SINCRONIZADOR D155,14176,2018-09-17,2018w38,2,1,1095,301,21320
2,ANEL SINCRONIZADOR D155,14184,2018-09-17,2018w38,2,1,1027,095,21320
2,ANEL SINCRONIZADOR D155,14188,2018-09-18,2018w38,2,1,1013,233,21320
2,ANEL SINCRONIZADOR D155,14202,2018-09-20,2018w38,2,1,1146,171,21320
2,ANEL SINCRONIZADOR D155,14207,2018-09-24,2018w39,2,1,1064,083,21320
2,ANEL SINCRONIZADOR D155,14218,2018-09-26,2018w39,2,1,1264,304,21320
2,ANEL SINCRONIZADOR D155,14245,2018-09-27,2018w39,2,1,1027,028,21320
2,ANEL SINCRONIZADOR D155,14248,2018-09-28,2018w39,2,1,1264,304,21320
2,ANEL SINCRONIZADOR D155,14251,2018-09-28,2018w39,2,1,1064,083,21320
2,ANEL SINCRONIZADOR D155,14275,2018-10-02,2018w40,2,1,1064,083,21320
2,ANEL SINCRONIZADOR D155,14309,2018-10-10,2018w41,2,1,1146,171,21320
2,ANEL SINCRONIZADOR D155,14314,2018-10-11,2018w41,4,1,1144,169,21320
2,ANEL SINCRONIZADOR D155,14324,2018-10-15,2018w42,2,1,1264,304,21320
2,ANEL SINCRONIZADOR D155,14349,2018-10-18,2018w42,2,1,1064,083,21320
2,ANEL SINCRONIZADOR D155,14368,2018-10-23,2018w43,2,1,1264,304,21320
2,ANEL SINCRONIZADOR D155,14370,2018-10-23,2018w43,2,1,1064,083,21320
2,ANEL SINCRONIZADOR D155,14412,2018-10-26,2018w43,2,1,1264,304,21320
2,ANEL SINCRONIZADOR D155,14449,2018-11-01,2018w44,1,1,1027,028,21320
2,ANEL SINCRONIZADOR D155,14457,2018-11-01,2018w44,2,1,1064,083,21320
2,ANEL SINCRONIZADOR D155,14470,2018-11-05,2018w45,2,1,1027,095,21320
2,ANEL SINCRONIZADOR D155,14517,2018-11-12,2018w46,2,1,1064,083,21320
2,ANEL SINCRONIZADOR D155,14534,2018-11-14,2018w46,2,1,1264,304,21320
2,ANEL SINCRONIZADOR D155,14580,2018-11-27,2018w48,4,1,1264,304,21320
2,ANEL SINCRONIZADOR D155,14592,2018-11-29,2018w48,2,1,1064,083,21320
2,ANEL SINCRONIZADOR D155,14685,2018-12-13,2018w50,4,1,1013,233,21320
2,ANEL SINCRONIZADOR D155,14694,2018-12-13,2018w50,2,1,1027,251,21320
2,ANEL SINCRONIZADOR D155,14698,2018-12-14,2018w50,2,1,1144,169,21320
2,ANEL SINCRONIZADOR D155,14719,2018-12-17,2018w51,2,1,1027,028,21320
2,ANEL SINCRONIZADOR D155,14756,2018-12-21,2018w51,2,1,1064,083,21320
2,ANEL SINCRONIZADOR D155,14758,2018-12-21,2018w51,4,1,1264,304,21320
2,ANEL SINCRONIZADOR D155,14783,2018-12-28,2018w52,2,1,1013,233,21320
2,ANEL SINCRONIZADOR D155,14811,2019-01-07,2019w02,2,1,1027,028,21320
2,ANEL SINCRONIZADOR D155,14832,2019-01-09,2019w02,2,1,1013,233,21320
2,ANEL SINCRONIZADOR D155,14837,2019-01-09,2019w02,2,1,1064,083,21320
2,ANEL SINCRONIZADOR D155,14843,2019-01-10,2019w02,4,1,1027,028,21320
2,ANEL SINCRONIZADOR D155,14848,2019-01-11,2019w02,2,1,1013,233,21320
2,ANEL SINCRONIZADOR D155,14853,2019-01-11,2019w02,2,1,1264,304,21320
2,ANEL SINCRONIZADOR D155,14867,2019-01-14,2019w03,10,1,1064,083,21320
2,ANEL SINCRONIZADOR D155,14887,2019-01-17,2019w03,2,1,1013,233,21320
2,ANEL SINCRONIZADOR D155,14890,2019-01-17,2019w03,2,1,1095,301,21320
2,ANEL SINCRONIZADOR D155,14893,2019-01-17,2019w03,2,1,1027,095,21320
2,ANEL SINCRONIZADOR D155,14947,2019-01-23,2019w04,2,1,1013,233,21320
2,ANEL SINCRONIZADOR D155,14982,2019-01-29,2019w05,2,1,1264,304,21320
2,ANEL SINCRONIZADOR D155,14986,2019-01-29,2019w05,2,1,1013,233,21320
2,ANEL SINCRONIZADOR D155,14991,2019-01-30,2019w05,2,1,1095,301,21320
2,ANEL SINCRONIZADOR D155,14992,2019-01-30,2019w05,2,1,1013,232,21320
2,ANEL SINCRONIZADOR D155,15002,2019-01-31,2019w05,2,1,1013,233,21320
2,ANEL SINCRONIZADOR D155,15024,2019-02-04,2019w06,3,1,1027,251,21320
2,ANEL SINCRONIZADOR D155,15040,2019-02-06,2019w06,4,1,1013,233,21320
2,ANEL SINCRONIZADOR D155,15050,2019-02-08,2019w06,2,1,1013,233,21320
2,ANEL SINCRONIZADOR D155,15084,2019-02-12,2019w07,2,1,1264,304,21320
2,ANEL SINCRONIZADOR D155,15101,2019-02-13,2019w07,20,1,1064,083,21320
2,ANEL SINCRONIZADOR D155,15103,2019-02-14,2019w07,2,1,1013,232,21320
2,ANEL SINCRONIZADOR D155,15106,2019-02-14,2019w07,2,1,1027,028,21320
2,ANEL SINCRONIZADOR D155,15108,2019-02-14,2019w07,1,1,1064,083,21320
2,ANEL SINCRONIZADOR D155,15118,2019-02-15,2019w07,2,1,1264,304,21320
2,ANEL SINCRONIZADOR D155,15120,2019-02-15,2019w07,2,1,1264,304,21320
2,ANEL SINCRONIZADOR D155,15137,2019-02-18,2019w08,2,1,1146,171,21320
2,ANEL SINCRONIZADOR D155,15141,2019-02-18,2019w08,2,1,1013,232,21320
2,ANEL SINCRONIZADOR D155,15150,2019-02-19,2019w08,2,1,1264,304,21320
2,ANEL SINCRONIZADOR D155,15162,2019-02-20,2019w08,3,1,1260,299,21320
2,ANEL SINCRONIZADOR D155,15169,2019-02-20,2019w08,2,1,1013,232,21320
2,ANEL SINCRONIZADOR D155,15177,2019-02-21,2019w08,2,1,1264,304,21320
2,ANEL SINCRONIZADOR D155,15252,2019-03-01,2019w09,2,1,1013,233,21320
2,ANEL SINCRONIZADOR D155,15257,2019-03-01,2019w09,4,1,1013,232,21320
2,ANEL SINCRONIZADOR D155,15278,2019-03-07,2019w10,2,1,1027,028,21320
2,ANEL SINCRONIZADOR D155,15279,2019-03-07,2019w10,6,1,1260,299,21320
2,ANEL SINCRONIZADOR D155,15324,2019-03-14,2019w11,2,1,1264,304,21320
2,ANEL SINCRONIZADOR D155,15325,2019-03-14,2019w11,2,1,1264,304,21320
2,ANEL SINCRONIZADOR D155,15344,2019-03-18,2019w12,2,1,1264,304,21320
2,ANEL SINCRONIZADOR D155,15358,2019-03-19,2019w12,2,1,1013,233,21320
2,ANEL SINCRONIZADOR D155,15359,2019-03-19,2019w12,2,1,1264,304,21320
2,ANEL SINCRONIZADOR D155,15360,2019-03-19,2019w12,2,1,1264,304,21320
2,ANEL SINCRONIZADOR D155,15363,2019-03-20,2019w12,2,1,1013,232,21320
2,ANEL SINCRONIZADOR D155,15376,2019-03-20,2019w12,2,1,1264,304,21320
2,ANEL SINCRONIZADOR D155,15417,2019-03-25,2019w13,2,1,1013,013,21320
2,ANEL SINCRONIZADOR D155,15436,2019-03-27,2019w13,2,1,1013,233,21320
2,ANEL SINCRONIZADOR D155,15446,2019-03-27,2019w13,2,1,1013,232,21320
2,ANEL SINCRONIZADOR D155,15466,2019-03-29,2019w13,2,1,1013,233,21320
2,ANEL SINCRONIZADOR D155,15492,2019-04-02,2019w14,2,1,1013,233,21320
2,ANEL SINCRONIZADOR D155,15499,2019-04-03,2019w14,4,1,1264,304,21320
2,ANEL SINCRONIZADOR D155,15512,2019-04-04,2019w14,2,1,1264,304,21320
2,ANEL SINCRONIZADOR D155,15522,2019-04-04,2019w14,2,1,1013,233,21320
2,ANEL SINCRONIZADOR D155,15545,2019-04-08,2019w15,4,1,1013,232,21320
2,ANEL SINCRONIZADOR D155,15572,2019-04-10,2019w15,4,1,1095,301,21320
2,ANEL SINCRONIZADOR D155,15584,2019-04-11,2019w15,2,1,1013,233,21320
2,ANEL SINCRONIZADOR D155,15604,2019-04-12,2019w15,2,1,1208,239,21320
2,ANEL SINCRONIZADOR D155,15626,2019-04-16,2019w16,2,1,1264,304,21320
2,ANEL SINCRONIZADOR D155,15638,2019-04-17,2019w16,4,1,1013,233,21320
2,ANEL SINCRONIZADOR D155,15658,2019-04-18,2019w16,2,1,1027,095,21320
2,ANEL SINCRONIZADOR D155,15681,2019-04-23,2019w17,2,1,1264,304,21320
2,ANEL SINCRONIZADOR D155,15682,2019-04-23,2019w17,2,1,1264,304,21320
2,ANEL SINCRONIZADOR D155,15688,2019-04-23,2019w17,2,1,1013,233,21320
2,ANEL SINCRONIZADOR D155,15714,2019-04-25,2019w17,2,1,1095,301,21320
2,ANEL SINCRONIZADOR D155,15717,2019-04-26,2019w17,2,1,1264,304,21320
2,ANEL SINCRONIZADOR D155,15733,2019-04-29,2019w18,2,1,1013,232,21320
2,ANEL SINCRONIZADOR D155,15745,2019-04-30,2019w18,2,1,1095,301,21320
2,ANEL SINCRONIZADOR D155,15783,2019-05-03,2019w18,2,1,1264,304,21320
2,ANEL SINCRONIZADOR D155,15805,2019-05-07,2019w19,2,1,1264,304,21320
2,ANEL SINCRONIZADOR D155,15809,2019-05-07,2019w19,2,1,1245,280,21320
2,ANEL SINCRONIZADOR D155,15860,2019-05-10,2019w19,4,1,1095,301,21320
2,ANEL SINCRONIZADOR D155,15862,2019-05-13,2019w20,2,1,1264,304,21320
2,ANEL SINCRONIZADOR D155,15871,2019-05-14,2019w20,2,1,1264,304,21320
2,ANEL SINCRONIZADOR D155,15881,2019-05-15,2019w20,4,1,1013,232,21320
2,ANEL SINCRONIZADOR D155,15896,2019-05-16,2019w20,1,1,1208,239,21320
2,ANEL SINCRONIZADOR D155,15903,2019-05-17,2019w20,2,1,1264,304,21320
2,ANEL SINCRONIZADOR D155,15986,2019-05-29,2019w22,2,1,1264,304,21320
2,ANEL SINCRONIZADOR D155,15988,2019-05-29,2019w22,2,1,1264,304,21320
2,ANEL SINCRONIZADOR D155,15989,2019-05-29,2019w22,2,1,1264,304,21320
2,ANEL SINCRONIZADOR D155,16026,2019-06-03,2019w23,6,1,1013,232,21320
2,ANEL SINCRONIZADOR D155,16041,2019-06-05,2019w23,2,1,1264,304,21320
2,ANEL SINCRONIZADOR D155,16069,2019-06-07,2019w23,4,1,1144,169,21320
2,ANEL SINCRONIZADOR D155,16185,2019-06-18,2019w25,4,1,1013,232,21320
2,ANEL SINCRONIZADOR D155,16200,2019-06-21,2019w25,2,1,1264,304,21320
2,ANEL SINCRONIZADOR D155,16244,2019-06-26,2019w26,2,1,1013,232,21320
2,ANEL SINCRONIZADOR D155,16265,2019-06-27,2019w26,2,1,1264,304,21320
2,ANEL SINCRONIZADOR D155,16289,2019-07-01,2019w27,2,1,1013,232,21320
2,ANEL SINCRONIZADOR D155,16317,2019-07-04,2019w27,2,1,1264,304,21320
2,ANEL SINCRONIZADOR D155,16382,2019-07-12,2019w28,4,1,1264,304,21320
2,ANEL SINCRONIZADOR D155,16385,2019-07-12,2019w28,2,1,1264,304,21320
2,ANEL SINCRONIZADOR D155,16392,2019-07-15,2019w29,2,1,1013,232,21320
2,ANEL SINCRONIZADOR D155,16401,2019-07-16,2019w29,2,1,1264,304,21320
2,ANEL SINCRONIZADOR D155,16408,2019-07-16,2019w29,2,1,1264,304,21320
2,ANEL SINCRONIZADOR D155,16411,2019-07-16,2019w29,2,1,1013,233,21320
2,ANEL SINCRONIZADOR D155,16413,2019-07-17,2019w29,4,1,1013,232,21320
2,ANEL SINCRONIZADOR D155,16470,2019-07-22,2019w30,2,1,1264,304,21320
2,ANEL SINCRONIZADOR D155,16534,2019-07-30,2019w31,2,1,1013,233,21320
2,ANEL SINCRONIZADOR D155,16543,2019-07-30,2019w31,2,1,1264,304,21320
2,ANEL SINCRONIZADOR D155,16550,2019-08-01,2019w31,2,1,1013,232,21320
2,ANEL SINCRONIZADOR D155,16551,2019-08-01,2019w31,2,1,1264,304,21320
2,ANEL SINCRONIZADOR D155,16552,2019-08-01,2019w31,4,1,1013,232,21320
2,ANEL SINCRONIZADOR D155,16558,2019-08-01,2019w31,2,1,1240,275,21320
2,ANEL SINCRONIZADOR D155,16562,2019-08-01,2019w31,2,1,1013,233,21320
2,ANEL SINCRONIZADOR D155,16581,2019-08-02,2019w31,4,1,1264,304,21320
2,ANEL SINCRONIZADOR D155,16591,2019-08-05,2019w32,2,1,1013,232,21320
2,ANEL SINCRONIZADOR D155,16621,2019-08-07,2019w32,2,1,1264,304,21320
2,ANEL SINCRONIZADOR D155,16630,2019-08-07,2019w32,4,1,1013,232,21320
2,ANEL SINCRONIZADOR D155,16690,2019-08-14,2019w33,2,1,1013,233,21320
2,ANEL SINCRONIZADOR D155,16702,2019-08-15,2019w33,4,1,1264,304,21320
2,ANEL SINCRONIZADOR D155,16738,2019-08-20,2019w34,2,1,1013,233,21320
2,ANEL SINCRONIZADOR D155,16797,2019-08-28,2019w35,4,1,1264,304,21320
2,ANEL SINCRONIZADOR D155,16809,2019-08-29,2019w35,2,1,1264,304,21320
2,ANEL SINCRONIZADOR D155,16831,2019-09-02,2019w36,3,1,1208,239,21320
2,ANEL SINCRONIZADOR D155,16841,2019-09-03,2019w36,2,1,1264,304,21320
2,ANEL SINCRONIZADOR D155,16852,2019-09-03,2019w36,2,1,1264,304,21320
2,ANEL SINCRONIZADOR D155,16860,2019-09-04,2019w36,2,1,1013,233,21320
2,ANEL SINCRONIZADOR D155,16886,2019-09-06,2019w36,2,1,1264,304,21320
2,ANEL SINCRONIZADOR D155,16887,2019-09-06,2019w36,2,1,1013,013,21320
2,ANEL SINCRONIZADOR D155,16904,2019-09-06,2019w36,2,1,1264,304,21320
2,ANEL SINCRONIZADOR D155,16910,2019-09-10,2019w37,2,1,1013,233,21320
2,ANEL SINCRONIZADOR D155,16936,2019-09-12,2019w37,2,1,1013,233,21320
2,ANEL SINCRONIZADOR D155,16959,2019-09-17,2019w38,2,1,1013,096,21320
2,ANEL SINCRONIZADOR D155,16979,2019-09-19,2019w38,2,1,1264,304,21320
2,ANEL SINCRONIZADOR D155,16995,2019-09-20,2019w38,2,1,1264,304,21320
2,ANEL SINCRONIZADOR D155,17007,2019-09-20,2019w38,2,1,1013,232,21320
2,ANEL SINCRONIZADOR D155,17078,2019-09-30,2019w40,2,1,1013,096,21320
2,ANEL SINCRONIZADOR D155,17097,2019-10-02,2019w40,4,1,1264,304,21320
2,ANEL SINCRONIZADOR D155,17125,2019-10-07,2019w41,2,1,1264,304,21320
2,ANEL SINCRONIZADOR D155,17169,2019-10-14,2019w42,4,1,1264,304,21320
2,ANEL SINCRONIZADOR D155,17177,2019-10-14,2019w42,1,1,1064,083,21320
2,ANEL SINCRONIZADOR D155,17207,2019-10-18,2019w42,2,1,1264,304,21320
2,ANEL SINCRONIZADOR D155,17230,2019-10-23,2019w43,4,1,1208,239,21320
2,ANEL SINCRONIZADOR D155,17238,2019-10-23,2019w43,2,1,1264,304,21320
2,ANEL SINCRONIZADOR D155,17286,2019-10-28,2019w44,2,1,1264,304,21320
2,ANEL SINCRONIZADOR D155,17331,2019-11-04,2019w45,2,1,1264,304,21320
2,ANEL SINCRONIZADOR D155,17424,2019-11-13,2019w46,2,1,1013,096,21320
2,ANEL SINCRONIZADOR D155,17435,2019-11-14,2019w46,2,1,1264,304,21320
2,ANEL SINCRONIZADOR D155,17458,2019-11-19,2019w47,2,1,1013,233,21320
2,ANEL SINCRONIZADOR D155,17483,2019-11-21,2019w47,2,1,1013,232,21320
2,ANEL SINCRONIZADOR D155,17493,2019-11-22,2019w47,2,1,1264,304,21320
2,ANEL SINCRONIZADOR D155,17550,2019-11-28,2019w48,2,1,1264,304,21320
2,ANEL SINCRONIZADOR D155,17577,2019-11-29,2019w48,3,1,1208,239,21320
2,ANEL SINCRONIZADOR D155,17591,2019-12-03,2019w49,2,1,1264,304,21320
2,ANEL SINCRONIZADOR D155,17625,2019-12-05,2019w49,2,1,1064,083,21320
2,ANEL SINCRONIZADOR D155,17629,2019-12-06,2019w49,4,1,1031,032,21320
2,ANEL SINCRONIZADOR D155,17698,2019-12-13,2019w50,2,1,1264,304,21320
2,ANEL SINCRONIZADOR D155,17715,2019-12-16,2019w51,4,1,1031,032,21320
2,ANEL SINCRONIZADOR D155,17765,2019-12-20,2019w51,2,1,1264,304,21320
2,ANEL SINCRONIZADOR D155,17779,2019-12-23,2019w52,2,1,1264,304,21320
2,ANEL SINCRONIZADOR D155,17784,2019-12-23,2019w52,4,1,1031,032,21320
2,ANEL SINCRONIZADOR D155,17785,2019-12-23,2019w52,2,1,1013,232,21320
2,ANEL SINCRONIZADOR D155,17806,2019-12-27,2019w52,2,1,1013,232,21320
2,ANEL SINCRONIZADOR D155,17816,2020-01-02,2020w01,4,1,1264,304,21320
2,ANEL SINCRONIZADOR D155,17860,2020-01-07,2020w02,2,1,1013,013,21320
2,ANEL SINCRONIZADOR D155,17869,2020-01-08,2020w02,2,1,1249,287,21320
2,ANEL SINCRONIZADOR D155,17899,2020-01-10,2020w02,2,1,1013,013,21320
2,ANEL SINCRONIZADOR D155,17941,2020-01-15,2020w03,4,1,1249,287,21320
2,ANEL SINCRONIZADOR D155,18057,2020-01-21,2020w04,6,1,1031,032,21320
2,ANEL SINCRONIZADOR D155,18075,2020-01-22,2020w04,2,1,1013,232,21320
3,CONE SINCRONIZADOR DA TRANSMISSAO,13608,2018-05-28,2018w22,2,1,1264,304,21320
3,CONE SINCRONIZADOR DA TRANSMISSAO,13695,2018-06-13,2018w24,2,1,1264,304,21320
3,CONE SINCRONIZADOR DA TRANSMISSAO,13697,2018-06-13,2018w24,2,1,1264,304,21320
3,CONE SINCRONIZADOR DA TRANSMISSAO,13699,2018-06-13,2018w24,2,1,1264,304,21320
3,CONE SINCRONIZADOR DA TRANSMISSAO,13743,2018-06-22,2018w25,2,1,1264,304,21320
3,CONE SINCRONIZADOR DA TRANSMISSAO,13794,2018-07-03,2018w27,2,1,1013,233,21320
3,CONE SINCRONIZADOR DA TRANSMISSAO,13802,2018-07-05,2018w27,2,1,1264,304,21320
3,CONE SINCRONIZADOR DA TRANSMISSAO,13807,2018-07-06,2018w27,4,1,1144,169,21320
3,CONE SINCRONIZADOR DA TRANSMISSAO,13829,2018-07-11,2018w28,4,1,1144,169,21320
3,CONE SINCRONIZADOR DA TRANSMISSAO,13850,2018-07-16,2018w29,2,1,1264,304,21320
3,CONE SINCRONIZADOR DA TRANSMISSAO,13860,2018-07-17,2018w29,2,1,1264,304,21320
3,CONE SINCRONIZADOR DA TRANSMISSAO,13861,2018-07-17,2018w29,2,1,1264,304,21320
3,CONE SINCRONIZADOR DA TRANSMISSAO,13872,2018-07-20,2018w29,4,1,1027,028,21320
3,CONE SINCRONIZADOR DA TRANSMISSAO,13909,2018-07-26,2018w30,2,1,1264,304,21320
3,CONE SINCRONIZADOR DA TRANSMISSAO,13913,2018-07-26,2018w30,2,1,1264,304,21320
3,CONE SINCRONIZADOR DA TRANSMISSAO,13915,2018-07-27,2018w30,2,1,1264,304,21320
3,CONE SINCRONIZADOR DA TRANSMISSAO,13930,2018-08-01,2018w31,2,1,1264,304,21320
3,CONE SINCRONIZADOR DA TRANSMISSAO,13950,2018-08-06,2018w32,2,1,1027,095,21320
3,CONE SINCRONIZADOR DA TRANSMISSAO,13951,2018-08-06,2018w32,2,1,1027,095,21320
3,CONE SINCRONIZADOR DA TRANSMISSAO,13963,2018-08-08,2018w32,2,1,1264,304,21320
3,CONE SINCRONIZADOR DA TRANSMISSAO,13996,2018-08-14,2018w33,2,1,1264,304,21320
3,CONE SINCRONIZADOR DA TRANSMISSAO,14012,2018-08-16,2018w33,2,1,1013,233,21320
3,CONE SINCRONIZADOR DA TRANSMISSAO,14099,2018-08-31,2018w35,2,1,1264,304,21320
3,CONE SINCRONIZADOR DA TRANSMISSAO,14100,2018-08-31,2018w35,2,1,1264,304,21320
3,CONE SINCRONIZADOR DA TRANSMISSAO,14111,2018-09-03,2018w36,2,1,1013,233,21320
3,CONE SINCRONIZADOR DA TRANSMISSAO,14136,2018-09-10,2018w37,2,1,1027,028,21320
3,CONE SINCRONIZADOR DA TRANSMISSAO,14245,2018-09-27,2018w39,1,1,1027,028,21320
3,CONE SINCRONIZADOR DA TRANSMISSAO,14368,2018-10-23,2018w43,2,1,1264,304,21320
3,CONE SINCRONIZADOR DA TRANSMISSAO,14388,2018-10-25,2018w43,2,1,1027,028,21320
3,CONE SINCRONIZADOR DA TRANSMISSAO,14439,2018-10-31,2018w44,2,1,1027,028,21320
3,CONE SINCRONIZADOR DA TRANSMISSAO,14449,2018-11-01,2018w44,2,1,1027,028,21320
3,CONE SINCRONIZADOR DA TRANSMISSAO,14470,2018-11-05,2018w45,2,1,1027,095,21320
3,CONE SINCRONIZADOR DA TRANSMISSAO,14475,2018-11-06,2018w45,2,1,1027,028,21320
3,CONE SINCRONIZADOR DA TRANSMISSAO,14536,2018-11-14,2018w46,2,1,1095,301,21320
3,CONE SINCRONIZADOR DA TRANSMISSAO,14593,2018-11-29,2018w48,4,1,1144,169,21320
3,CONE SINCRONIZADOR DA TRANSMISSAO,14617,2018-12-04,2018w49,2,1,1264,304,21320
3,CONE SINCRONIZADOR DA TRANSMISSAO,14627,2018-12-05,2018w49,2,1,1167,192,21320
3,CONE SINCRONIZADOR DA TRANSMISSAO,14719,2018-12-17,2018w51,2,1,1027,028,21320
3,CONE SINCRONIZADOR DA TRANSMISSAO,14757,2018-12-21,2018w51,2,1,1264,304,21320
3,CONE SINCRONIZADOR DA TRANSMISSAO,14811,2019-01-07,2019w02,2,1,1027,028,21320
3,CONE SINCRONIZADOR DA TRANSMISSAO,14833,2019-01-09,2019w02,1,1,1167,192,21320
3,CONE SINCRONIZADOR DA TRANSMISSAO,14843,2019-01-10,2019w02,2,1,1027,028,21320
3,CONE SINCRONIZADOR DA TRANSMISSAO,14848,2019-01-11,2019w02,2,1,1013,233,21320
3,CONE SINCRONIZADOR DA TRANSMISSAO,14850,2019-01-11,2019w02,1,1,1167,192,21320
3,CONE SINCRONIZADOR DA TRANSMISSAO,14853,2019-01-11,2019w02,2,1,1264,304,21320
3,CONE SINCRONIZADOR DA TRANSMISSAO,14867,2019-01-14,2019w03,4,1,1064,083,21320
3,CONE SINCRONIZADOR DA TRANSMISSAO,14868,2019-01-14,2019w03,2,1,1095,301,21320
3,CONE SINCRONIZADOR DA TRANSMISSAO,14887,2019-01-17,2019w03,2,1,1013,233,21320
3,CONE SINCRONIZADOR DA TRANSMISSAO,14893,2019-01-17,2019w03,2,1,1027,095,21320
3,CONE SINCRONIZADOR DA TRANSMISSAO,14911,2019-01-18,2019w03,2,1,1013,232,21320
3,CONE SINCRONIZADOR DA TRANSMISSAO,14982,2019-01-29,2019w05,2,1,1264,304,21320
3,CONE SINCRONIZADOR DA TRANSMISSAO,14986,2019-01-29,2019w05,2,1,1013,233,21320
3,CONE SINCRONIZADOR DA TRANSMISSAO,14992,2019-01-30,2019w05,2,1,1013,232,21320
3,CONE SINCRONIZADOR DA TRANSMISSAO,15024,2019-02-04,2019w06,14,1,1027,251,21320
3,CONE SINCRONIZADOR DA TRANSMISSAO,15050,2019-02-08,2019w06,4,1,1013,233,21320
3,CONE SINCRONIZADOR DA TRANSMISSAO,15059,2019-02-11,2019w07,1,1,1116,138,21320
3,CONE SINCRONIZADOR DA TRANSMISSAO,15084,2019-02-12,2019w07,2,1,1264,304,21320
3,CONE SINCRONIZADOR DA TRANSMISSAO,15103,2019-02-14,2019w07,2,1,1013,232,21320
3,CONE SINCRONIZADOR DA TRANSMISSAO,15106,2019-02-14,2019w07,2,1,1027,028,21320
3,CONE SINCRONIZADOR DA TRANSMISSAO,15120,2019-02-15,2019w07,2,1,1264,304,21320
3,CONE SINCRONIZADOR DA TRANSMISSAO,15128,2019-02-18,2019w08,2,1,1013,232,21320
3,CONE SINCRONIZADOR DA TRANSMISSAO,15137,2019-02-18,2019w08,2,1,1146,171,21320
3,CONE SINCRONIZADOR DA TRANSMISSAO,15147,2019-02-19,2019w08,2,1,1013,233,21320
3,CONE SINCRONIZADOR DA TRANSMISSAO,15162,2019-02-20,2019w08,3,1,1260,299,21320
3,CONE SINCRONIZADOR DA TRANSMISSAO,15169,2019-02-20,2019w08,2,1,1013,232,21320
3,CONE SINCRONIZADOR DA TRANSMISSAO,15177,2019-02-21,2019w08,2,1,1264,304,21320
3,CONE SINCRONIZADOR DA TRANSMISSAO,15201,2019-02-22,2019w08,1,1,1027,028,21320
3,CONE SINCRONIZADOR DA TRANSMISSAO,15257,2019-03-01,2019w09,4,1,1013,232,21320
3,CONE SINCRONIZADOR DA TRANSMISSAO,15278,2019-03-07,2019w10,2,1,1027,028,21320
3,CONE SINCRONIZADOR DA TRANSMISSAO,15279,2019-03-07,2019w10,6,1,1260,299,21320
3,CONE SINCRONIZADOR DA TRANSMISSAO,15358,2019-03-19,2019w12,4,1,1013,233,21320
3,CONE SINCRONIZADOR DA TRANSMISSAO,15360,2019-03-19,2019w12,2,1,1264,304,21320
3,CONE SINCRONIZADOR DA TRANSMISSAO,15363,2019-03-20,2019w12,2,1,1013,232,21320
3,CONE SINCRONIZADOR DA TRANSMISSAO,15417,2019-03-25,2019w13,2,1,1013,013,21320
